word,antonym,tier
wan,chromatic,3
wand,unbutton,3
wander,stay,3
wanderer,accept,3
wandering,normal,3
wangle,pro,3
want,presence,3
wanting,present,3
wanton,aground,3
warble,unsnarl,3
warbler,hawk,3
ward,disarmament,3
warden,bear,3
warder,bear,3
wardrobe,unharness,3
wardship,neglect,3
ware,dead,3
warehouse,unbox,3
warfare,cooperation,3
warlike,unaggressive,3
warlord,nondriver,3
warmly,disagreeably,3
warmongering,friendliness,3
warmth,keep,3
warn,unalert,3
warning,incaution,3
warp,consanguinity,3
warpath,friendliness,3
warped,unaffected,3
warrant,refuse,3
warrantable,inadmissible,3
warranted,unacknowledged,3
warranty,disabling,3
warren,unstable,3
warring,unaggressive,3
warrior,cowardly,3
wart,unbutton,3
wartime,defend,3
wash,top,3
washbasin,float,3
washboard,abstract,3
washer,float,3
washout,eternal,3
washroom,inconvenience,3
washstand,float,3
wasp,girl,3
waspish,uncross,3
wassail,heaven,3
wasted,hypertrophied,3
wasteland,fertile,3
wasting,generative,3
wastrel,treasure,3
watch,disappear,3
watchful,unalert,3
watchtower,remember,3
watchword,demobilization,3
water,repair,3
watercourse,stale,3
watercraft,top,3
waterfall,ascending,3
waterfowl,hawk,3
watering,decontamination,3
waterless,hydrous,3
waterlogged,unsaturated,3
waterloo,victory,3
watermark,uncut,3
waterproof,timid,3
waterspout,anticyclone,3
watertight,timid,3
waterway,stale,3
watery,gluttonous,3
wattage,discharge,3
wattle,unbraid,3
wave,interest,3
wavelength,noninterference,3
waver,opposite,3
wavering,aground,3
waving,wither,3
wavy,aground,3
waxen,chromatic,3
waxwork,ground,3
way,inability,3
wayfare,come,3
wayward,aground,3
wayworn,seedless,3
wc,inconvenience,3
weakened,unbroken,3
weakhearted,unafraid,3
weakling,potent,3
weal,discomfort,3
weald,up,3
wean,reconcile,3
weapon,disarmament,3
wear,repair,3
weariness,courage,3
wearisome,white,3
weary,white,3
wearying,interesting,3
weasel,confront,3
weather,walk,3
weatherboard,unsheathe,3
weathercock,silence,3
weatherproof,loose,3
weaving,gross,3
weazen,abstain,3
weazened,thick,3
web,unbraid,3
wed,adversary,3
wedded,dissociate,3
wedding,subtraction,3
wedge,inarticulate,3
wedged,afloat,3
wedlock,separation,3
week,night,3
weekend,arrive,3
weekly,perennial,3
weep,laugh,3
weeping,laugh,3
weepy,tight,3
weevily,good,3
weft,immaterial,3
weigh,depreciate,3
weight,imbalance,3
weightlessness,descent,3
weir,unbar,3
weird,incurious,3
weirdo,concentric,3
welcoming,inadmissible,3
weld,inarticulate,3
welfare,disadvantage,3
welkin,hell,3
well-balanced,unbalanced,3
well-bred,uncultivated,3
well-built,disagreeable,3
well-disposed,disagreeable,3
well-groomed,oral,3
well-grounded,inadmissible,3
well-kept,oral,3
well-known,individual,3
well-liked,unloved,3
well-made,disagreeable,3
well-mannered,nuclear,3
well-meaning,disagreeable,3
well-off,uncomfortable,3
well-planned,scarce,3
well-regulated,disarranged,3
well-set,unbalanced,3
well-spoken,inarticulate,3
well-thought-of,backless,3
well-timed,disadvantageous,3
well-to-do,uncomfortable,3
well-versed,uneducated,3
well-wisher,stranger,3
well-worn,manual,3
wellspring,sink,3
welsh,pay-up,3
welt,unbelt,3
welter,straighten,3
wen,freeze,3
wench,splendid,3
werewolf,dream,3
westward,disorient,3
wetback,accept,3
whack,recede,3
whacked,alive,3
whacking,fearless,3
whale,unbelt,3
whaling,feeble,3
wham,unbelt,3
whammy,bless,3
wharf,undock,3
wheal,freeze,3
wheat,starve,3
wheedle,pro,3
wheedling,uncomplimentary,3
wheel,opposite,3
wheelhorse,liberal,3
wheels,inaction,3
wheeze,breathless,3
wheezing,noneffervescent,3
whelk,freeze,3
whelm,understock,3
whelp,bull,3
when,odd,3
whence,home,3
whereabouts,studio,3
whereas,effect,3
wherefore,figure,3
whereupon,off,3
wherewithal,inability,3
whet,decelerate,3
whey,solid,3
whiff,unfold,3
whiffet,someone,3
whig,liberal,3
while,darken,3
whim,humility,3
whimper,laugh,3
whimpering,uncomplaining,3
whimsical,normal,3
whimsy,normality,3
whine,laugh,3
whining,chronic,3
whinny,laugh,3
whip,decelerate,3
whiplash,unbelt,3
whipped,undefeated,3
whippersnapper,someone,3
whipping,victory,3
whirl,recede,3
whirligig,stator,3
whirlpool,square,3
whirlwind,anticyclone,3
whish,slow,3
whisk,calm,3
whispering,laugh,3
whistle,unalert,3
whistling,chronic,3
whit,much,3
whitecaps,interest,3
whitewash,blame,3
whitewashing,black-and-white,3
whitey,girl,3
whittle,uncut,3
whiz,unclip,3
whodunit,eastern,3
wholehearted,fake,3
wholeness,disagreeableness,3
wholesaler,untie,3
wholesaling,demotion,3
whomp,unbox,3
whoop,complain,3
whoopee,depression,3
whoosh,shout,3
whop,unbelt,3
whopping,little,3
whore,splendid,3
whorehouse,separate,3
whorish,difficult,3
whorl,uncoil,3
why,figure,3
wickedness,normality,3
wicket,dark,3
widdershins,home,3
widened,contracted,3
widespread,meager,3
widget,natural-object,3
width,littleness,3
wield,sink,3
wiggle,head,3
wigwag,opposite,3
wildcat,unadventurous,3
wilderness,fertile,3
wildlife,flora,3
wildly,carefully,3
wile,obtuseness,3
will,disinherit,3
willful,nonarbitrary,3
willowy,unadaptable,3
wilted,hypertrophied,3
wily,chronic,3
wince,confront,3
windfall,humble,3
winding,straight,3
windlass,drop,3
window,dark,3
windowpane,dark,3
windproof,open,3
windshield,defuse,3
windstorm,anticyclone,3
windup,open,3
windy,little,3
wine,paradise,3
winery,uproot,3
wing,subtraction,3
wings,unbar,3
wink,contraindication,3
winning,unacceptable,3
winnow,synthesize,3
winsome,unappealing,3
wipe,dirty,3
wiredrawn,rugged,3
wirephoto,no-longer,3
wiretap,miss,3
wiry,fragile,3
wisecrack,humility,3
wisecracker,stupid,3
wisp,unbutton,3
wispy,unbreakable,3
wistful,unashamed,3
wit,inability,3
witch,splendid,3
witchcraft,unspell,3
witchery,repulsion,3
witching,unappealing,3
with,out,3
withdrawal,carefulness,3
withdrawn,onymous,3
withered,hypertrophied,3
withering,alkaline,3
withhold,consume,3
without,before,3
withstand,bull,3
witless,normal,3
witling,unblock,3
witness,negate,3
witticism,humility,3
wittiness,tragedy,3
wizard,good,3
wizardry,inability,3
wizen,rejuvenate,3
wizened,hypertrophied,3
wobble,opposite,3
wobbly,unbroken,3
woe,good,3
woebegone,sweet,3
woeful,sweet,3
wolf,tonality,3
wolfish,bloodless,3
wolverine,unbar,3
womanhood,maleness,3
womanish,unbreakable,3
womanize,harden,3
wonder,unconcern,3
wonderful,inconspicuous,3
wonderfully,chronically,3
wonderfulness,ordinariness,3
wondering,unawed,3
wonderland,hell,3
wondrous,disenchanted,3
wont,unaccustomed,3
wonted,unaccustomed,3
woo,precede,3
wood,uncork,3
woodblock,unblock,3
woodcut,unblock,3
wooden,graceful,3
woodland,front,3
woodsy,untimbered,3
woof,start,3
wooing,repulsion,3
wool,up,3
woolgathering,present,3
woolly,hairless,3
word,stranger,3
wordage,keep-quiet,3
wording,keep-quiet,3
wordless,breathing,3
wordy,unextended,3
workable,unactable,3
workaday,unchaste,3
workbench,unbar,3
workbook,perennial,3
workhorse,deficit,3
workhouse,unconcern,3
working,refrain,3
workingman,employer,3
workings,refrain,3
workman,employer,3
workmanlike,unacceptable,3
workmanship,inability,3
workout,unconstitutional,3
workroom,unconcern,3
works,refrain,3
workshop,unconcern,3
world,disorient,3
worm,work,3
wormy,fair,3
worried,calm,3
worrying,comfort,3
worsened,unbroken,3
worship,look-down-on,3
worshiper,professional,3
worshipful,unchristian,3
worshiping,unawed,3
worsted,undefeated,3
wort,host,3
worthwhile,disadvantageous,3
wounded,uncut,3
wow,disenchant,3
wrack,praise,3
wraith,disappearance,3
wrangle,equal,3
wrangler,reconcilable,3
wrangling,unaggressive,3
wrapper,uncover,3
wrapping,central,3
wraps,uncover,3
wrath,cool,3
wrathful,unangry,3
wreak,take-away,3
wreath,unbar,3
wreathe,unbelt,3
wreathed,unadorned,3
wreck,defend,3
wrecked,afloat,3
wrench,katamorphism,3
wrest,katamorphism,3
wrestle,unbox,3
wrestler,right,3
wretch,predator,3
wretched,synergistic,3
wright,receptor,3
wring,katamorphism,3
wrinkle,rejuvenate,3
wrist,disarm,3
wristband,unbelt,3
writ,ignore,3
writhe,straighten,3
writing,fact,3
wrongdoer,legalize,3
wrongdoing,goodness,3
wrongful,normal,3
wrongheaded,sparse,3
wroth,unangry,3
wry,straight,3
wryneck,varus,3
xenophobia,anglophilia,3
xerox,single,3
yacht,uncross,3
yak,bear,3
yammer,complain,3
yammering,quiet,3
yank,unhitch,3
yankee,counterrevolutionary,3
yap,laugh,3
yapping,uncomplaining,3
yard,free,3
yardman,insulator,3
yardstick,nonstandard,3
yarn,unbraid,3
yaw,straighten,3
yawn,solid,3
yawning,bottomed,3
yawp,complain,3
year,night,3
yearbook,perennial,3
yearling,bear,3
yearly,nocturnal,3
yearn,nightmare,3
yearning,plain,3
yeast,anticatalyst,3
yeasty,noneffervescent,3
yecchy,clean,3
yell,boo,3
yelling,quiet,3
yellow,unafraid,3
yelp,laugh,3
yelping,quiet,3
yen,lost,3
yeoman,independent,3
yesteryear,present,3
yet,below,3
yielding,rejection,3
yip,laugh,3
yippie,anglican,3
yodeler,devoice,3
yoga,unconstitutional,3
yogi,exoteric,3
yogurt,sweet,3
yoked,dissociate,3
yokel,parent,3
yore,tomorrow,3
youngest,hopeless,3
youngster,ascent,3
youthful,flowerless,3
yowl,complain,3
yuck,cry,3
yucky,good,3
yummy,disagreeable,3
zag,antapex,3
zambo,uncross,3
zany,serious,3
zap,incomplete,3
zeal,keep,3
zealot,unchristian,3
zealous,unagitated,3
zephyr,up,3
zero,zenith,3
zest,inactivity,3
zestful,passive,3
zeus,there,3
zigzag,opposite,3
zilch,someone,3
zillion,inconsiderable,3
zing,unclip,3
zingy,passive,3
zion,misery,3
zip,unclip,3
zipper,inarticulate,3
zippy,passive,3
zodiac,unbelt,3
zombie,disappearance,3
zone,unbelt,3
zoning,association,3
zonked,awake,3
zoo,discard,3
zoological,clever,3
zoom,descend,3
a-bomb,there,4
ablution,top,4
accountant,unchristian,4
acne,host,4
acoustics,unconcern,4
acrobat,king,4
acrobatics,advance,4
acrylic,gross,4
adagio,ride,4
advent,unfair,4
adventuress,lord,4
aerialist,king,4
aerobatics,advance,4
aerodynamics,bear,4
aeronaut,indirect,4
aeronautics,uncut,4
aesthetics,prosecution,4
afforestation,everywhere,4
agenda,disassemble,4
airman,unlimited,4
airship,front,4
airway,back,4
alias,private,4
alienist,stretch,4
allergen,charge,4
alliteration,head,4
almond,professional,4
amazement,depreciation,4
amazon,counterrevolutionary,4
ambergris,concrete,4
ambience,death,4
amex,consume,4
amnesia,arrival,4
amnion,uncut,4
amoeba,end,4
amplifier,accelerate,4
amulet,light,4
anaerobe,end,4
anagram,respect,4
analyzer,interest,4
androgyny,union,4
anemometer,perennial,4
annalist,professional,4
anointment,bear,4
antenna,recede,4
anthrax,hypersomnia,4
antibody,miss,4
antigen,miss,4
anus,early,4
anvil,inconvenience,4
aperitif,arrive,4
apothecary,waste,4
appellation,front,4
appendectomy,responsible,4
appendicitis,hot,4
apse,automatic,4
arab,concentric,4
archangel,parent,4
archbishopric,discharge,4
archery,chronic,4
archivist,refrain,4
archway,effect,4
ariel,uncork,4
armada,synthesis,4
arsonist,cauline,4
arthritis,freeze,4
artilleryman,right,4
ash,uncork,4
ashes,disassembly,4
aspen,calmness,4
assassin,cauline,4
asshole,clear,4
assignee,opposite,4
assizes,lead,4
assonance,head,4
asteroid,accept,4
astonish,up,4
astound,up,4
astrologer,emotional,4
astronaut,indirect,4
astronautics,front,4
astrophysics,present,4
atheist,robust,4
attar,concrete,4
auburn,chronic,4
auteur,miss,4
authorities,discontinuity,4
automat,freeze,4
baal,single,4
bacillus,end,4
backflow,square,4
bacon,refrain,4
bacteria,uncouple,4
bacteriology,death,4
badgered,good,4
badinage,question,4
baffling,light,4
bagel,recede,4
baited,good,4
bakery,uproot,4
balder,there,4
balderdash,individual,4
balladeer,miss,4
ballerina,comprehensive,4
ballroom,unburden,4
banana,unadventurous,4
bananas,unbroken,4
banditry,lower,4
bangers,inaccessible,4
banjo,approval,4
bankbook,exit,4
banking,sit-down,4
bantamweight,right,4
barbel,imbalance,4
barber,inflation,4
bard,rear,4
bargaining,overbid,4
barker,insulator,4
barmaid,local,4
barmy,balanced,4
barrio,unfair,4
barrister,back,4
basalt,withdraw,4
baths,inability,4
bats,incredulous,4
bayard,chromatic,4
bayonet,recede,4
beachcomber,good,4
beading,relative,4
beater,calm,4
bebop,walk,4
bedazzled,ineffective,4
bedeviled,good,4
bedpan,lower,4
beefsteak,calm,4
beetle,unconditional,4
belied,covered,4
belladonna,separate,4
belles-lettres,fact,4
bender,defend,4
bends,arrival,4
bequest,resist,4
berg,warm,4
beriberi,good,4
berry,unbolt,4
beseech,answer,4
bibliographer,sink,4
bibliophile,sink,4
bifocals,subjective,4
bigamy,cold,4
billion,inconstancy,4
billionaire,discard,4
binge,defend,4
biochemistry,death,4
biofeedback,miss,4
biologist,overexpose,4
bionics,death,4
bionomics,death,4
biophysics,death,4
biopsy,inaction,4
biorhythm,death,4
biscuit,fact,4
bishopric,discharge,4
bisque,free,4
blabbermouth,protect,4
blackleg,bear,4
blazer,defend,4
bleaching,unchangeable,4
blinker,begin,4
blintz,lost,4
blips,eastern,4
blizzard,refrain,4
blockbuster,unbolt,4
blockhead,interest,4
bloodletting,charge,4
bloodstream,interest,4
blower,calm,4
blowhard,clear,4
blowtorch,descent,4
bluejacket,there,4
bo,nonvolatile,4
boarder,disarm,4
boatman,push,4
bodega,uproot,4
bole,interest,4
bologna,inaccessible,4
bombardier,disorderly,4
bombshell,eastern,4
bonehead,sparse,4
bonkers,balanced,4
bookkeeper,rear,4
bookmaker,sink,4
books,dissonance,4
bookseller,sink,4
bookstore,waste,4
bookworm,defender,4
borough,recede,4
botanist,lose,4
bouillabaisse,freeze,4
bouillon,good,4
bourse,foreground,4
boxcars,night,4
boxer,unblock,4
boxing,assent,4
bract,interest,4
braggart,clear,4
bragi,there,4
brahma,forget,4
braille,disarm,4
breakfast,inaction,4
breeder,unchain,4
broadway,muffle,4
broiler,hate,4
bromide,fancy,4
brooder,away,4
broom,calm,4
broth,inability,4
browse,pro,4
brunch,bull,4
buccaneer,there,4
buckaroo,work,4
buckshot,lift,4
buffoon,sell,4
bughouse,away,4
bumble,establish,4
bureau,malevolence,4
burg,everywhere,4
burner,cauline,4
bursar,rear,4
bystander,sink,4
cactus,unblock,4
cadaver,up,4
cadet,unblock,4
calcination,dead,4
calculator,ally,4
calligraphy,deficit,4
calliope,synthesize,4
calorie,dark,4
calypso,question,4
camber,enter,4
camel,deficit,4
campanile,no,4
camper,eastern,4
canape,molecular,4
cancer,softness,4
canning,inability,4
canoeing,fresh,4
cantata,keep,4
canteen,calm,4
capitalist,mother,4
carbohydrate,hire,4
carbonation,freeze,4
carcinoma,unbutton,4
caressing,cooperation,4
caretaker,inaccessible,4
caricaturist,king,4
caries,keep,4
carver,ground,4
castanets,calm,4
catacombs,keep,4
catafalque,question,4
caterpillar,calm,4
catheter,miss,4
cattleman,interest,4
cavern,disarm,4
celesta,fidelity,4
centrifuge,opposite,4
ceramics,inaction,4
cerberus,injustice,4
cerebellum,disarm,4
cerebrum,repair,4
cetacean,figure,4
chamberlain,unchristian,4
chameleon,begin,4
chancel,automatic,4
chancellery,sell,4
chancery,disarm,4
chandler,noncommercial,4
chapel,recede,4
charger,relative,4
charivari,order,4
charon,there,4
chatterbox,protect,4
checklist,square,4
cheep,clear,4
cheese,disarm,4
chestnut,deficit,4
chevalier,deficit,4
china,black-and-white,4
chiropractic,confident,4
cholera,nonvolatile,4
chomp,right,4
chopper,opposite,4
chorea,fact,4
choreographer,deposit,4
choreography,cauline,4
chowder,inability,4
christ,tighten,4
christmas,reversal,4
chronicler,loading,4
chronometer,uncover,4
cilia,listed,4
cinder,charge,4
circe,professional,4
circuitry,refrain,4
circumcision,calm,4
circumlocution,interest,4
cirrhosis,nightmare,4
cist,keep,4
clack,bear,4
clambake,bull,4
clapper,calm,4
clappers,fidelity,4
clincher,departure,4
clitoris,disarm,4
clop,miss,4
clothier,waste,4
cloture,stranger,4
cloudburst,improvement,4
clunk,inability,4
cob,worst,4
coccus,end,4
cocktail,unbolt,4
coconspirator,chronic,4
coercion,recede,4
cogitate,specify,4
cognomen,front,4
colitis,freeze,4
collaborator,robust,4
collegiate,abnormal,4
columnist,dissociate,4
comedian,sink,4
commentator,synthesis,4
commuter,recede,4
complacent,bear,4
complainer,normal,4
composer,erase,4
computing,artless,4
conductance,gather,4
confessional,right,4
confetti,chronic,4
conjuration,light,4
conjurer,good,4
conniver,peripheral,4
consomme,inability,4
conspirator,bull,4
constabulary,leading,4
contraption,inability,4
cooker,heaven,4
cookery,push,4
cookout,freeze,4
cooler,free,4
copyhold,evolution,4
copywriter,opposite,4
coquetry,many,4
corncob,up,4
coronation,neglect,4
corpse,lineal,4
corsage,side,4
cosmology,prosecution,4
counseling,miss,4
countryside,adversary,4
courtesan,repel,4
cousin,dissociate,4
covet,plain,4
cowboy,deficit,4
coxcomb,good,4
coxswain,deficit,4
cpa,rear,4
cracker,fact,4
craw,early,4
creak,high,4
credential,neglect,4
credentials,denationalization,4
cremation,hire,4
